TimeStart,TimeEnd,DurationMinutes,State,AllStates,IsTowerJump,ConfidenceLevel,RecordCount,StateChanges,MaxSpeedKMH,MaxDistanceKM,AvgLatitude,AvgLongitude
2022-01-03 13:50:00,2022-01-03 13:50:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.12475,-73.491694
2022-01-03 15:05:00,2022-01-03 15:17:00,12.0,New York,"New York, Connecticut",no,55.0,4,1,121.5,24.29,40.910308,-73.51158
2022-01-03 15:48:00,2022-01-03 15:55:00,7.0,New York,"New York, Connecticut",no,55.0,5,1,242.9,24.29,40.899502,-73.513806
2022-01-03 18:57:00,2022-01-03 18:57:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.146465,-73.491692
2022-01-03 20:35:00,2022-01-03 21:18:00,43.0,New York,New York,no,75.0,7,0,18.3,3.14,40.782889,-73.967779
2022-01-03 22:24:00,2022-01-03 22:24:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.172861,-73.496333
2022-01-04 00:26:00,2022-01-04 00:26:00,0.0,New York,New York,no,70.0,2,0,0.0,0.0,41.22256,-73.57165
2022-01-04 15:24:00,2022-01-04 15:36:00,12.0,New York,"New York, Connecticut",no,65.0,5,1,45.8,8.39,41.20268,-73.541523
2022-01-04 19:01:00,2022-01-04 19:01:00,0.0,New York,New York,no,70.0,1,0,0.0,0.0,41.19175,-73.55396
2022-01-04 19:33:00,2022-01-04 19:33:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.146465,-73.491692
2022-01-04 23:20:00,2022-01-04 23:20:00,0.0,Connecticut,Connecticut,no,70.0,1,0,0.0,0.0,41.14647,-73.49169
2022-01-05 18:51:00,2022-01-05 18:55:00,4.0,Connecticut,"New York, Connecticut",no,55.0,9,1,503.4,8.39,41.183905,-73.51307
2022-01-05 21:46:00,2022-01-05 22:05:00,19.0,Connecticut,Connecticut,no,65.0,4,0,43.9,6.58,41.114546,-73.477241
2022-01-06 02:04:00,2022-01-06 02:04:00,0.0,Florida,Florida,no,70.0,5,0,0.0,29.63,26.560123,-80.117726
2022-01-06 21:15:00,2022-01-06 21:16:00,1.0,Florida,Florida,no,70.0,2,0,0.0,0.0,26.677349,-80.049354
2022-01-08 21:17:00,2022-01-08 21:17:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.714611,-80.034294
2022-01-09 15:52:00,2022-01-09 15:54:00,2.0,Florida,Florida,no,70.0,3,0,0.0,0.0,26.685745,-80.249374
2022-01-09 19:27:00,2022-01-09 19:27:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.699303,-80.075911
2022-01-10 15:00:00,2022-01-10 15:10:00,10.0,Florida,Florida,no,65.0,3,0,83.0,7.48,26.72868,-80.042629
2022-01-10 17:35:00,2022-01-10 17:35:00,0.0,Florida,Florida,no,70.0,2,0,0.0,0.0,26.693183,-80.036078
2022-01-10 19:26:00,2022-01-10 19:35:00,9.0,Florida,Florida,no,70.0,4,0,0.0,0.0,26.693183,-80.036078
2022-01-10 20:19:00,2022-01-10 20:21:00,2.0,Florida,Florida,no,70.0,2,0,0.0,0.0,26.693183,-80.036078
2022-01-11 19:56:00,2022-01-11 20:17:00,21.0,Florida,Florida,no,70.0,4,0,0.0,0.0,26.702682,-80.036514
2022-01-12 13:39:00,2022-01-12 13:44:00,5.0,Florida,Florida,no,75.0,5,0,0.0,0.0,26.693426,-80.03597
2022-01-12 18:46:00,2022-01-12 18:46:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.727795,-80.050926
2022-01-13 19:55:00,2022-01-13 20:16:00,21.0,Florida,Florida,no,70.0,2,0,0.0,0.0,26.693183,-80.036078
2022-01-13 21:10:00,2022-01-13 21:10:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.693183,-80.036078
2022-01-13 23:02:00,2022-01-13 23:10:00,8.0,Florida,Florida,no,70.0,3,0,54.8,1.83,26.706107,-80.041295
2022-01-14 18:10:00,2022-01-14 18:18:00,8.0,New York,New York,no,75.0,7,0,0.0,0.0,40.782696,-73.957384
2022-01-14 21:05:00,2022-01-14 21:05:00,0.0,New York,New York,no,70.0,1,0,0.0,0.0,40.76108,-73.97483
2022-01-15 19:19:00,2022-01-15 20:15:00,56.0,Connecticut,Connecticut,no,60.0,9,0,243.5,90.97,41.434715,-72.928737
2022-01-15 21:06:00,2022-01-15 21:06:00,0.0,Massachusetts,Massachusetts,no,70.0,1,0,0.0,0.0,42.533199,-72.591797
2022-01-16 15:01:00,2022-01-16 15:13:00,12.0,Massachusetts,"Massachusetts, Connecticut",no,60.0,2,1,134.8,26.95,41.937819,-72.629059
2022-01-16 19:49:00,2022-01-16 19:49:00,0.0,New York,New York,no,70.0,1,0,0.0,0.0,41.067194,-73.703722
2022-01-16 20:35:00,2022-01-16 20:46:00,11.0,New York,New York,no,70.0,2,0,0.0,0.0,41.067194,-73.703722
2022-01-17 00:30:00,2022-01-17 01:53:00,83.0,Florida,Florida,yes,75.0,29,0,1465.0,66.31,26.770226,-80.097384
2022-01-17 02:53:00,2022-01-17 02:53:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.702682,-80.036514
2022-01-17 03:53:00,2022-01-17 03:53:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.677349,-80.049354
2022-01-17 04:53:00,2022-01-17 04:53:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.677349,-80.049354
2022-01-17 05:53:00,2022-01-17 05:53:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.702682,-80.036514
2022-01-17 06:53:00,2022-01-17 06:53:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.702682,-80.036514
2022-01-17 07:53:00,2022-01-17 07:53:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.702682,-80.036514
2022-01-17 08:53:00,2022-01-17 08:53:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.677349,-80.049354
2022-01-17 09:53:00,2022-01-17 09:53:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.677349,-80.049354
2022-01-17 10:53:00,2022-01-17 11:36:00,43.0,Florida,Florida,no,70.0,4,0,15.5,4.39,26.692998,-80.042379
2022-01-17 12:13:00,2022-01-17 12:26:00,13.0,Florida,Florida,no,70.0,4,0,185.0,3.08,26.683678,-80.04614
2022-01-17 13:26:00,2022-01-17 14:08:00,42.0,Florida,Florida,no,75.0,9,0,92.5,3.95,26.68975,-80.045241
2022-01-17 15:03:00,2022-01-17 15:47:00,44.0,Florida,Florida,no,80.0,13,0,61.7,3.09,26.681243,-80.047383
2022-01-17 16:23:00,2022-01-17 16:47:00,24.0,Florida,Florida,no,70.0,3,0,7.7,3.08,26.694238,-80.040794
2022-01-17 17:33:00,2022-01-17 18:29:00,56.0,Florida,Florida,no,80.0,11,0,109.5,3.95,26.700878,-80.042761
2022-01-17 19:07:00,2022-01-17 19:20:00,13.0,Florida,Florida,no,75.0,5,0,0.0,0.0,26.702682,-80.036514
2022-01-17 19:56:00,2022-01-17 20:14:00,18.0,Florida,Florida,no,75.0,6,0,23.4,1.95,26.701288,-80.046204
2022-01-17 21:01:00,2022-01-17 21:50:00,49.0,Florida,Florida,no,75.0,8,0,12.7,4.45,26.701079,-80.037839
2022-01-17 22:25:00,2022-01-17 22:25:00,0.0,Florida,Florida,no,70.0,3,0,0.0,0.0,26.677349,-80.049354
2022-01-18 00:25:00,2022-01-18 00:48:00,23.0,Florida,Florida,no,75.0,5,0,53.4,4.45,26.700118,-80.038635
2022-01-18 01:45:00,2022-01-18 01:45:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.702682,-80.036514
2022-01-18 02:45:00,2022-01-18 02:45:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.677349,-80.049354
2022-01-18 03:45:00,2022-01-18 03:45:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.677349,-80.049354
2022-01-18 04:45:00,2022-01-18 04:45:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.677349,-80.049354
2022-01-18 05:45:00,2022-01-18 05:45:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.677299,-80.049416
2022-01-18 06:45:00,2022-01-18 06:45:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.677328,-80.049515
2022-01-18 07:45:00,2022-01-18 07:45:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.677349,-80.049354
2022-01-18 08:45:00,2022-01-18 08:45:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.677349,-80.049354
2022-01-18 09:45:00,2022-01-18 09:45:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.677349,-80.049354
2022-01-18 10:17:00,2022-01-18 10:45:00,28.0,Florida,Florida,no,70.0,2,0,0.0,0.0,26.677349,-80.049354
2022-01-18 11:35:00,2022-01-18 11:35:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.702682,-80.036514
2022-01-18 13:04:00,2022-01-18 13:04:00,0.0,Florida,Florida,no,70.0,2,0,0.0,0.0,26.702682,-80.036514
2022-01-18 14:04:00,2022-01-18 14:04:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.702682,-80.036514
2022-01-18 14:43:00,2022-01-18 15:03:00,20.0,Florida,Florida,no,70.0,2,0,0.0,0.0,26.702682,-80.036514
2022-01-18 16:03:00,2022-01-18 20:04:00,241.0,Florida,Florida,no,65.0,55,0,688.3,250.33,27.059572,-80.976467
2022-01-18 20:43:00,2022-01-18 22:48:00,125.0,Florida,Florida,no,65.0,17,0,286.1,18.9,27.299228,-82.497577
2022-01-18 23:31:00,2022-01-18 23:48:00,17.0,Florida,Florida,no,70.0,3,0,0.0,0.0,27.316291,-82.580393
2022-01-19 00:31:00,2022-01-19 01:51:00,80.0,Florida,Florida,no,70.0,6,0,21.1,9.37,27.299,-82.560081
2022-01-19 02:33:00,2022-01-19 02:45:00,12.0,Florida,Florida,no,75.0,5,0,0.0,0.0,27.337511,-82.549631
2022-01-19 03:45:00,2022-01-19 03:45:00,0.0,Florida,Florida,no,70.0,3,0,0.0,0.0,27.337511,-82.549631
2022-01-19 04:45:00,2022-01-19 04:45:00,0.0,Florida,Florida,no,70.0,3,0,0.0,0.0,27.25396,-82.53473
2022-01-19 05:45:00,2022-01-19 05:45:00,0.0,Florida,Florida,no,70.0,3,0,0.0,0.0,27.25396,-82.53473
2022-01-19 06:45:00,2022-01-19 06:45:00,0.0,Florida,Florida,no,70.0,3,0,0.0,0.0,27.272889,-82.564722
2022-01-19 07:45:00,2022-01-19 07:45:00,0.0,Florida,Florida,no,70.0,3,0,0.0,0.0,27.25396,-82.53473
2022-01-19 08:45:00,2022-01-19 08:45:00,0.0,Florida,Florida,no,70.0,3,0,0.0,0.0,27.272889,-82.564722
2022-01-19 09:45:00,2022-01-19 09:45:00,0.0,Florida,Florida,no,70.0,3,0,0.0,0.0,27.272889,-82.564722
2022-01-19 10:45:00,2022-01-19 12:06:00,81.0,Florida,Florida,no,75.0,14,0,20.9,7.31,27.277505,-82.563644
2022-01-19 12:45:00,2022-01-19 13:06:00,21.0,Florida,Florida,no,70.0,3,0,0.0,0.0,27.337511,-82.549631
2022-01-19 13:45:00,2022-01-19 17:45:00,240.0,Florida,Florida,no,65.0,54,0,315.4,21.78,27.344905,-82.563442
2022-01-19 18:16:00,2022-01-19 20:58:00,162.0,Florida,Florida,no,65.0,35,0,207.6,20.42,27.433654,-82.630784
2022-01-19 21:45:00,2022-01-20 02:23:00,278.0,Florida,Florida,no,70.0,30,0,124.9,15.02,27.328081,-82.548946
2022-01-20 03:23:00,2022-01-20 03:23:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,27.337511,-82.549631
2022-01-20 04:23:00,2022-01-20 04:23:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,27.25396,-82.53473
2022-01-20 05:23:00,2022-01-20 05:23:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,27.272889,-82.564722
2022-01-20 06:23:00,2022-01-20 06:23:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,27.272889,-82.564722
2022-01-20 07:23:00,2022-01-20 07:23:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,27.272889,-82.564722
2022-01-20 08:23:00,2022-01-20 08:23:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,27.272889,-82.564722
2022-01-20 09:23:00,2022-01-20 09:23:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,27.272889,-82.564722
2022-01-20 10:23:00,2022-01-20 10:23:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,27.272889,-82.564722
2022-01-20 11:10:00,2022-01-20 11:23:00,13.0,Florida,Florida,no,70.0,4,0,0.0,0.0,27.272889,-82.564722
2022-01-20 12:18:00,2022-01-20 12:23:00,5.0,Florida,Florida,no,70.0,3,0,0.0,0.0,27.337511,-82.549631
2022-01-20 12:54:00,2022-01-20 13:22:00,28.0,Florida,Florida,no,75.0,5,0,0.0,0.0,27.337511,-82.549631
2022-01-20 14:18:00,2022-01-20 17:18:00,180.0,Florida,Florida,no,65.0,30,0,316.3,11.9,27.332682,-82.564058
2022-01-20 18:06:00,2022-01-21 00:11:00,365.0,Florida,Florida,yes,90.0,108,0,1219.2,266.91,27.155426,-81.37392
2022-01-21 01:59:00,2022-01-21 02:13:00,14.0,Florida,Florida,no,75.0,5,0,10.0,1.83,26.704737,-80.039383
2022-01-21 03:13:00,2022-01-21 03:13:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.702682,-80.036514
2022-01-21 04:13:00,2022-01-21 04:13:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.677299,-80.049416
2022-01-21 05:13:00,2022-01-21 05:13:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.677299,-80.049416
2022-01-21 06:13:00,2022-01-21 06:13:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.677299,-80.049416
2022-01-21 07:13:00,2022-01-21 07:13:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.677299,-80.049416
2022-01-21 08:13:00,2022-01-21 08:13:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.677349,-80.049354
2022-01-21 09:13:00,2022-01-21 09:13:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.677349,-80.049354
2022-01-21 10:13:00,2022-01-21 10:13:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.677299,-80.049416
2022-01-21 12:25:00,2022-01-21 12:25:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.702682,-80.036514
2022-01-21 13:25:00,2022-01-21 13:50:00,25.0,Florida,Florida,no,70.0,2,0,0.0,0.0,26.702682,-80.036514
2022-01-21 14:24:00,2022-01-21 14:55:00,31.0,Florida,Florida,no,75.0,5,0,2.1,1.05,26.700782,-80.036427
2022-01-21 16:10:00,2022-01-21 16:10:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.693183,-80.036078
2022-01-21 16:55:00,2022-01-21 17:13:00,18.0,Florida,Florida,no,75.0,9,0,109.7,3.95,26.702145,-80.041124
2022-01-21 18:31:00,2022-01-21 18:31:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.693426,-80.03597
2022-01-21 19:08:00,2022-01-21 19:43:00,35.0,Florida,Florida,no,80.0,10,0,92.5,4.39,26.694009,-80.041152
2022-01-21 21:16:00,2022-01-21 21:17:00,1.0,Florida,Florida,no,70.0,3,0,109.5,1.83,26.709532,-80.046077
2022-01-21 22:56:00,2022-01-21 23:23:00,27.0,Florida,Florida,no,80.0,11,0,84.2,1.83,26.704754,-80.037615
2022-01-22 00:13:00,2022-01-22 00:37:00,24.0,Florida,Florida,no,70.0,12,0,109.7,5.37,26.71005,-80.04156
2022-01-22 01:27:00,2022-01-22 01:37:00,10.0,Florida,Florida,no,70.0,3,0,0.0,0.0,26.767946,-80.056938
2022-01-22 02:27:00,2022-01-22 02:37:00,10.0,Florida,Florida,no,70.0,3,0,0.0,0.0,26.767946,-80.056938
2022-01-22 03:15:00,2022-01-22 03:29:00,14.0,Florida,Florida,no,75.0,9,0,185.0,4.47,26.696241,-80.042956
2022-01-22 04:01:00,2022-01-22 04:29:00,28.0,Florida,Florida,no,70.0,3,0,12.3,3.08,26.694238,-80.040794
2022-01-22 05:29:00,2022-01-22 05:29:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.677349,-80.049354
2022-01-22 06:29:00,2022-01-22 06:29:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.677349,-80.049354
2022-01-22 07:29:00,2022-01-22 07:29:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.677349,-80.049354
2022-01-22 08:29:00,2022-01-22 08:29:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.677349,-80.049354
2022-01-22 09:29:00,2022-01-22 09:29:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.677349,-80.049354
2022-01-22 10:29:00,2022-01-22 11:16:00,47.0,Florida,Florida,no,70.0,3,0,12.1,4.45,26.689964,-80.044329
2022-01-22 12:02:00,2022-01-22 12:44:00,42.0,Florida,Florida,no,65.0,7,0,109.7,20.54,26.690818,-80.097097
2022-01-22 13:23:00,2022-01-22 14:50:00,87.0,Florida,Florida,no,75.0,6,0,0.0,0.0,26.63833,-80.26023
2022-01-22 15:23:00,2022-01-22 16:48:00,85.0,Florida,Florida,no,75.0,7,0,0.0,0.0,26.63833,-80.26023
2022-01-22 17:23:00,2022-01-22 18:16:00,53.0,Florida,Florida,no,70.0,4,0,0.0,0.0,26.63833,-80.26023
2022-01-22 18:48:00,2022-01-22 20:42:00,114.0,Florida,Florida,no,70.0,22,0,128.7,24.05,26.67831,-80.127904
2022-01-22 21:15:00,2022-01-22 22:20:00,65.0,Florida,Florida,no,75.0,6,0,0.0,0.0,26.702682,-80.036514
2022-01-22 23:20:00,2022-01-22 23:20:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.702682,-80.036514
2022-01-23 00:27:00,2022-01-23 00:27:00,0.0,Florida,Florida,no,70.0,2,0,0.0,0.0,26.702682,-80.036514
2022-01-23 01:27:00,2022-01-23 01:34:00,7.0,Florida,Florida,no,70.0,3,0,0.0,0.0,26.702682,-80.036514
2022-01-23 02:27:00,2022-01-23 02:27:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.702682,-80.036514
2022-01-23 02:58:00,2022-01-23 03:02:00,4.0,Florida,Florida,no,70.0,4,0,92.5,3.08,26.693974,-80.039615
2022-01-23 04:00:00,2022-01-23 04:00:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.677299,-80.049416
2022-01-23 05:00:00,2022-01-23 05:00:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.677299,-80.049416
2022-01-23 06:00:00,2022-01-23 06:00:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.677349,-80.049354
2022-01-23 07:00:00,2022-01-23 07:00:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.677349,-80.049354
2022-01-23 08:00:00,2022-01-23 08:00:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.677349,-80.049354
2022-01-23 09:00:00,2022-01-23 09:00:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.702682,-80.036514
2022-01-23 10:00:00,2022-01-23 10:00:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.677349,-80.049354
2022-01-23 11:00:00,2022-01-23 11:00:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.702682,-80.036514
2022-01-23 11:58:00,2022-01-23 12:23:00,25.0,Florida,Florida,no,70.0,2,0,7.4,3.08,26.690016,-80.042934
2022-01-23 13:31:00,2022-01-23 13:44:00,13.0,Florida,Florida,no,70.0,2,0,0.0,0.0,26.677349,-80.049354
2022-01-23 14:40:00,2022-01-23 15:03:00,23.0,Florida,Florida,no,70.0,4,0,46.4,3.09,26.683657,-80.046175
2022-01-23 16:03:00,2022-01-23 16:03:00,0.0,Florida,Florida,no,70.0,2,0,0.0,0.0,26.702682,-80.036514
2022-01-23 16:57:00,2022-01-23 18:17:00,80.0,Florida,Florida,no,75.0,23,0,69.1,24.05,26.667673,-80.160917
2022-01-23 18:58:00,2022-01-23 19:17:00,19.0,Florida,Florida,no,70.0,3,0,0.0,0.0,26.63833,-80.26023
2022-01-23 19:51:00,2022-01-23 20:17:00,26.0,Florida,Florida,no,70.0,3,0,0.0,0.0,26.63833,-80.26023
2022-01-23 20:51:00,2022-01-23 21:56:00,65.0,Florida,Florida,no,65.0,16,0,333.0,24.02,26.673093,-80.136028
2022-01-23 22:59:00,2022-01-23 23:07:00,8.0,Florida,Florida,no,70.0,4,0,0.0,0.0,26.702682,-80.036514
2022-01-23 23:46:00,2022-01-24 00:04:00,18.0,Florida,Florida,no,75.0,5,0,84.2,4.45,26.700118,-80.038635
2022-01-24 00:54:00,2022-01-24 01:04:00,10.0,Florida,Florida,no,70.0,2,0,0.0,0.0,26.702682,-80.036514
2022-01-24 02:06:00,2022-01-24 02:28:00,22.0,Florida,Florida,no,70.0,3,0,92.5,3.08,26.685793,-80.045074
2022-01-24 03:28:00,2022-01-24 03:28:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.702682,-80.036514
2022-01-24 04:28:00,2022-01-24 04:28:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.677349,-80.049354
2022-01-24 05:28:00,2022-01-24 05:28:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.677349,-80.049354
2022-01-24 06:28:00,2022-01-24 06:28:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.677349,-80.049354
2022-01-24 07:28:00,2022-01-24 07:28:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.677349,-80.049354
2022-01-24 08:28:00,2022-01-24 09:25:00,57.0,Florida,Florida,no,75.0,8,0,0.5,0.01,26.677336,-80.04937
2022-01-24 10:25:00,2022-01-24 10:25:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.677349,-80.049354
2022-01-24 11:06:00,2022-01-24 11:06:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.714611,-80.034294
2022-01-24 12:19:00,2022-01-24 12:25:00,6.0,Florida,Florida,no,70.0,3,0,0.0,0.0,26.702682,-80.036514
2022-01-24 13:19:00,2022-01-24 13:25:00,6.0,Florida,Florida,no,70.0,2,0,0.0,0.0,26.702682,-80.036514
2022-01-24 14:19:00,2022-01-24 15:14:00,55.0,Florida,Florida,no,80.0,21,0,185.0,4.45,26.702569,-80.037313
2022-01-24 15:50:00,2022-01-24 15:59:00,9.0,Florida,Florida,no,75.0,5,0,61.7,3.08,26.692549,-80.04165
2022-01-24 16:36:00,2022-01-24 20:47:00,251.0,Florida,Florida,no,75.0,45,0,99.5,6.15,26.704426,-80.042074
2022-01-24 21:52:00,2022-01-24 22:45:00,53.0,Florida,Florida,no,80.0,10,0,4.4,1.03,26.699905,-80.036351
2022-01-25 01:57:00,2022-01-25 01:58:00,1.0,Florida,Florida,no,70.0,3,0,84.2,1.4,26.711023,-80.035023
2022-01-25 02:57:00,2022-01-25 02:57:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.677349,-80.049354
2022-01-25 03:57:00,2022-01-25 03:57:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.677349,-80.049354
2022-01-25 04:57:00,2022-01-25 04:57:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.702682,-80.036514
2022-01-25 05:57:00,2022-01-25 05:57:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.677349,-80.049354
2022-01-25 06:57:00,2022-01-25 06:57:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.677349,-80.049354
2022-01-25 07:57:00,2022-01-25 07:57:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.677349,-80.049354
2022-01-25 08:57:00,2022-01-25 08:57:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.677299,-80.049416
2022-01-25 09:57:00,2022-01-25 09:57:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.677349,-80.049354
2022-01-25 10:34:00,2022-01-25 10:34:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.677349,-80.049354
2022-01-25 13:14:00,2022-01-25 13:18:00,4.0,Florida,Florida,no,70.0,3,0,0.0,0.0,26.702682,-80.036514
2022-01-25 14:18:00,2022-01-25 15:24:00,66.0,Florida,Florida,no,75.0,9,0,109.5,3.95,26.705581,-80.04591
2022-01-25 16:11:00,2022-01-25 16:24:00,13.0,Florida,Florida,no,70.0,2,0,0.0,0.0,26.713009,-80.050865
2022-01-25 17:11:00,2022-01-25 17:21:00,10.0,Florida,Florida,no,70.0,4,0,108.2,1.83,26.705373,-80.04018
2022-01-25 19:35:00,2022-01-25 19:55:00,20.0,Florida,Florida,no,75.0,6,0,185.0,4.45,26.700494,-80.039676
2022-01-25 20:36:00,2022-01-25 22:41:00,125.0,Florida,Florida,no,80.0,15,0,14.5,2.42,26.705357,-80.035297
2022-01-25 23:33:00,2022-01-26 00:04:00,31.0,Florida,Florida,no,70.0,3,0,0.0,0.0,26.702682,-80.036514
2022-01-26 00:41:00,2022-01-26 00:41:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.702682,-80.036514
2022-01-26 01:41:00,2022-01-26 02:11:00,30.0,Florida,Florida,no,70.0,2,0,0.0,0.0,26.702682,-80.036514
2022-01-26 03:11:00,2022-01-26 03:11:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.677299,-80.049416
2022-01-26 04:11:00,2022-01-26 04:11:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.677349,-80.049354
2022-01-26 05:11:00,2022-01-26 05:52:00,41.0,Florida,Florida,no,75.0,6,0,14.3,3.09,26.685777,-80.045095
2022-01-26 06:24:00,2022-01-26 06:24:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.677299,-80.049416
2022-01-26 07:15:00,2022-01-26 07:15:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.677299,-80.049416
2022-01-26 08:15:00,2022-01-26 08:15:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.702682,-80.036514
2022-01-26 09:15:00,2022-01-26 09:15:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.677349,-80.049354
2022-01-26 10:15:00,2022-01-26 10:37:00,22.0,Florida,Florida,no,70.0,2,0,0.0,0.0,26.677349,-80.049354
2022-01-26 11:37:00,2022-01-26 13:57:00,140.0,Florida,Florida,no,65.0,32,0,355.2,21.27,26.686061,-80.119846
2022-01-26 14:57:00,2022-01-26 14:57:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.702682,-80.036514
2022-01-26 15:47:00,2022-01-26 16:22:00,35.0,Florida,Florida,no,75.0,5,0,92.5,3.08,26.687482,-80.044218
2022-01-26 17:22:00,2022-01-26 17:22:00,0.0,Florida,Florida,no,70.0,1,0,0.0,0.0,26.702682,-80.036514
2022-01-26 18:21:00,2022-01-26 18:22:00,1.0,Florida,Florida,no,70.0,2,0,0.0,0.0,26.702682,-80.036514
2022-01-26 19:12:00,2022-01-26 19:22:00,10.0,Florida,Florida,no,70.0,3,0,11.0,1.83,26.706116,-80.041295
